userId,movieId,rating,timestamp
789,991,2.5705782711466156,1039062722
331,1510,3.581851324402386,1060496851
442,1487,2.721243223745751,1025894076
244,1617,2.053896150490309,1014595180
382,1246,3.4654347167051354,1008908530
655,1045,1.8402399539660057,1051546328
180,1651,3.016595659091286,1064154636
543,1785,2.1277215598486467,1015775336
108,1913,2.2226784716558607,1084286533
179,733,2.153816817496181,1024419238
637,784,3.4337579905040165,1098035543
144,1548,2.252954412141483,1039993963
509,766,2.7248045300364367,1041642245
250,1598,2.8270460560638795,1050535236
561,1302,1.9860350206128097,1059749659
345,681,3.728404426878097,1063611004
384,765,3.4176430902993147,1039549487
60,197,3.489306438542017,1087453049
303,1703,2.065943967195083,1003137416
822,879,3.5152386206618242,1032640688
5,450,2.4262191790762797,1091597702
373,1930,1.8466854816808629,1048332776
836,1056,3.474655506110914,1020338954
345,348,1.536050293277209,1062748909
641,1041,3.396596099375567,1073628047
808,1395,4.99344704334533,1095954610
950,1167,2.237389021954349,1020365015
548,1337,1.8964745991494907,1038225461
584,907,2.4494174553517287,1083198449
131,1699,3.3798039149919354,1082677556
372,138,2.6181674825593233,1003379183
669,1611,2.1608072003552428,1064605344
243,402,3.6841679035864274,1032259555
156,880,4.463436870998865,1057878498
199,1942,1.5115090635342616,1025164998
425,1418,3.4355631596867506,1065572884
497,605,3.768972621334696,1089344351
458,491,1.6017358720784018,1081947636
873,1507,1.7366835174982607,1054076813
60,523,2.8982779393852285,1038845334
725,1987,2.811563240310546,1099437078
805,1233,3.846177123836155,1066740337
763,682,3.339789032340545,1081875855
898,1676,3.0084507334685853,1095723976
595,1524,3.706437349205236,1086315320
741,1234,3.6479739588398914,1087859140
512,750,2.059812937383179,1067242482
75,200,3.627088397550575,1016688159
277,396,2.766349931777549,1017350986
307,1712,3.0706202771891062,1045464807
771,562,3.777511183034096,1038106700
984,1414,1.7952611637784408,1009417675
356,1198,3.6842615094137665,1097502229
2,1845,4.744441747060008,1030552467
730,1787,2.6112739855991514,1094491489
751,692,3.518391814182449,1041775592
221,261,2.611990744719537,1009635008
619,1729,1.8471747115522257,1095369513
197,1747,2.745279067767398,1069913554
522,1355,1.7261068030590578,1082991811
326,756,2.4946567609175934,1051234538
778,645,4.345166628070189,1026532142
978,1337,2.877103339008834,1049276825
219,19,1.979781087050644,1071235915
242,43,3.8426885446463563,1059805992
736,1200,2.525467766196838,1034791043
491,1420,2.032942705732126,1028738237
636,1559,4.196614239432906,1044950392
71,33,3.612669617278021,1057256401
418,682,4.428472014696835,1004159091
340,1674,4.2522505819427305,1082633394
369,221,4.5762666554097855,1031470073
299,1340,2.229920864798658,1006813256
445,1014,2.988052656796918,1035423901
170,1806,2.3458650507143277,1048414852
559,1654,3.235262729007461,1067667369
965,1281,1.9782187099259394,1031029478
61,497,1.7510807255089627,1061690892
253,212,2.260088362645945,1005007207
396,1526,4.109028070023782,1077935088
337,604,3.12898030056505,1067063256
780,1460,1.6943420239916134,1072633546
736,213,3.3692072930337713,1018888107
504,1832,2.3107558442758993,1015835129
520,755,3.5336485089296663,1012844783
70,32,3.265282605012665,1007137351
87,1478,3.520286663387587,1028499851
230,45,4.8225407404116725,1062592528
448,1571,2.1363405262770465,1049214151
710,678,1.9279932250171667,1019807656
999,357,3.569093883472783,1000221668
120,1843,3.3888380534437506,1095406035
197,1761,4.802953178487543,1005885632
459,861,3.186513755676075,1049749499
867,335,3.7353165159033512,1063135269
161,857,3.894478621830394,1081805534
629,103,1.6491364311136645,1087460351
268,1034,2.0129047070390946,1080706104
668,1875,3.5151497963278393,1098665475
341,540,3.656170813750819,1058898383
100,1472,2.9667278597550526,1043301506
316,645,3.524053812607673,1070465194
223,99,3.901122521907293,1003586248
937,541,2.1029236960679953,1061067176
136,498,2.0462641931063614,1023542770
965,1609,3.6025351989481784,1066441796
670,544,3.6860417493095854,1068754662
792,1574,3.140646222204548,1060544000
556,650,2.9766270522183595,1090174458
471,1395,4.541675741503697,1069670896
510,1782,4.232579565109361,1088556432
268,377,1.919628167221635,1059273299
931,825,2.9035760156817716,1011241563
625,164,3.672353337295659,1002430905
752,1696,3.823446794307546,1012984181
826,1238,2.1806238739136345,1012967409
903,589,1.7939951798238138,1008617644
422,254,2.85040742070834,1017736334
388,1733,2.2704771667031793,1075910900
718,773,1.8727322843133196,1066022132
543,581,1.9911582183926582,1080595433
719,724,2.8245199880461866,1011028703
616,285,4.134222574424655,1011872846
206,449,2.8228882106208997,1032728362
695,1783,2.9383294067185526,1049071001
276,980,1.9461652644324143,1015372499
613,1156,3.0159290552666995,1045486670
896,1858,4.960520006886248,1035479517
875,1481,3.4388935304348296,1022204524
39,855,3.422981242835937,1044430070
73,188,2.9072502935336146,1074811976
300,1622,2.3895142324727168,1058857614
464,220,3.119322708292401,1083258255
645,766,3.7684371534588617,1073865888
661,277,2.9767990005853124,1072083686
32,1722,3.128926314156557,1086114852
926,1446,2.7692455549553157,1025777970
221,1306,2.5829251346902145,1080205644
899,43,3.4989309438224807,1087590760
727,1134,2.3419724030168325,1077914808
258,1045,1.8087339786032324,1055918540
196,1035,3.293323570829954,1064047469
704,436,4.894679047803942,1040795502
111,1693,1.8152060652551347,1040590497
463,1197,2.3041930231359133,1049926100
294,1624,1.7526275632180774,1099962112
304,1450,2.364834412985761,1020429995
292,1666,1.6772723686497948,1023106902
164,1607,1.5310906140917604,1005382831
91,58,2.0096549055079374,1051966279
850,821,2.056820084225202,1021282089
645,1469,3.3319887404362243,1069174940
871,822,2.5442305054304724,1005398357
906,903,4.206280389118367,1061067692
676,1675,2.755756804173508,1006284542
519,830,3.3408840085358555,1076423156
736,1553,2.319108230019233,1060616027
177,1446,2.6029855542091034,1035346269
100,1681,3.8514689534489017,1064223399
202,893,2.6391394111818314,1030184750
992,93,1.521127661125302,1031905847
481,1246,3.379827937605001,1098777116
781,166,2.2092480528080447,1096733924
945,233,3.4431747340837235,1035587785
745,417,2.039299672394841,1005299750
174,1245,1.9993753784195305,1097131371
582,866,4.3020380955953605,1009887523
123,200,2.881072621284826,1019719064
670,1297,1.7406741329949564,1017553901
53,1116,3.192344524651636,1040148073
231,553,2.324689230257696,1015567625
858,1223,2.368118157243396,1042165283
985,264,4.235443307915402,1011896281
732,1001,1.931578131646442,1010878328
76,574,1.9751817876045599,1089084250
543,1522,2.246539124302247,1062691660
195,1725,4.990839535723367,1055098546
526,247,3.986060582705141,1001628444
760,843,4.021591630571891,1073704974
475,1902,1.9963947025212705,1011382736
342,722,4.333071145169059,1042124047
744,1886,1.6495187711596948,1029112057
108,639,2.2881672377644136,1013199605
780,1342,2.2722729542769353,1036068403
304,1824,2.20543777346555,1058837262
303,1953,3.7223091207961074,1051777612
244,693,1.5512661319637222,1028899976
682,592,1.745381422412818,1017466115
914,673,3.3636403790268954,1096295847
464,1169,1.516220278989284,1088310937
368,1558,1.9387541348140431,1089539671
956,1228,2.1428709985832484,1046001599
312,232,3.118595612678256,1007345363
234,725,2.0545434506686346,1036362492
661,1839,1.570430888899955,1052222485
46,1971,3.2212173447975765,1058236629
553,69,2.986702960718606,1010848884
256,1146,1.7609039771025565,1023999988
2,957,2.1363028691654753,1058954143
59,1006,4.384216840531733,1069644766
169,1529,2.3904328983593874,1019442283
966,846,2.3470723781737686,1087321677
590,939,2.8154019913992814,1006649117
720,594,3.6626679061588545,1054751791
283,502,3.6276196340184157,1031087051
96,1661,1.7443919355169135,1085192683
362,141,2.286592147090862,1029584346
584,1148,4.155577361599091,1025445337
261,511,2.9462443854930447,1089474005
853,1694,2.373700396582285,1031877769
985,661,2.6359342833305663,1078998704
82,165,1.528950093349197,1061303624
925,395,2.2013360580035046,1006211210
419,1110,2.1447608945358265,1071790513
922,993,2.823542440126799,1053999746
376,540,2.1899228623871183,1078206146
67,1991,4.164280824685546,1011336186
105,1699,3.26582504785346,1002477169
421,1686,2.4815298666592414,1062181235
748,937,3.9455219661561505,1021061429
545,1494,3.125136154796355,1068888015
344,1481,3.7803081573589945,1083946031
289,23,2.9379944436458283,1054358441
446,490,3.341719686487192,1001934907
94,1421,2.446613198684528,1002877842
489,265,2.4975456202340345,1098543727
283,1428,2.952653017034273,1076887104
329,1028,4.114277835973315,1089019136
14,1064,2.585672095707926,1005457872
171,1054,1.8307372764648697,1064093827
475,924,3.8957009598309167,1046960956
468,602,4.734445642682105,1000879225
382,703,2.5535508441193047,1099342310
115,1505,3.1012443948651205,1080813895
690,841,3.406818507215603,1009463847
151,795,1.9586039023815107,1014725777
626,309,3.156935622851291,1079323359
849,472,4.129810759986449,1045087396
772,1276,4.094850565341505,1097276288
614,525,2.097691516543148,1079991489
111,151,3.3856830376106477,1052240667
579,370,3.3408742386135506,1025743902
63,679,2.174435783530133,1079869387
274,1501,2.9018736630649666,1079337387
267,1289,2.287473229410211,1037067518
767,444,1.7175222524141898,1043991101
238,577,3.3228244944429504,1063759375
286,1659,1.9090108694390335,1068455641
564,1768,4.1371390035727,1091552476
468,1916,2.300418923743443,1049030564
916,902,4.825460768969819,1080579012
243,1106,3.3312109322685193,1036229938
37,247,2.6075652898480466,1077876461
8,753,3.1890780318454888,1000115330
345,1123,4.373535901565286,1052938570
598,1265,2.64068634168014,1066818047
975,1873,2.080170105555231,1075400465
573,1336,2.911355409003575,1020107652
454,510,3.0658086708590124,1039838441
890,1956,2.7506189232012255,1016059309
398,1353,2.6918968529850336,1047350459
392,1838,2.1281119202182817,1042285816
690,1224,3.421482821643466,1014801496
272,1247,3.3945378528630954,1084988466
257,1959,2.667787794684785,1024961680
556,1570,3.05493933977289,1021274502
483,1519,3.289698995623054,1009423536
749,788,2.329631418945225,1010578579
276,1053,4.114368382862246,1086733837
687,1654,4.959075988126581,1078106709
408,614,2.1146326717786517,1038072198
434,665,3.1501209665304084,1038986399
943,127,2.900967263812523,1092053089
379,1673,2.590821947447272,1012901862
175,689,3.2728706664928318,1064344975
132,1664,4.8256593066815086,1018933356
856,405,3.9229413479352346,1092370500
832,653,1.791530091561738,1097224536
729,1416,4.653596354570949,1009040672
525,1684,3.0525332434594983,1082650980
484,903,4.8494316958782795,1017759750
474,24,3.3167892424035665,1050713489
853,892,3.4157973721789694,1057515321
561,808,2.9901005729853085,1016233508
788,477,2.462024901056466,1009611828
265,1443,3.8026469074021687,1046986892
268,465,4.058245366890812,1015317147
58,1708,2.355622074865701,1036952999
321,817,3.7648882457091974,1000564340
94,51,2.7410945599381793,1055660580
517,678,2.6710421135685243,1057405901
159,910,3.95710375016795,1003160368
793,1635,1.812044256307039,1098565284
508,22,3.300818324496664,1064376658
541,581,2.2419969291913207,1054807913
266,189,4.161443498669398,1091015036
29,1848,1.5435270737089832,1065366261
850,1942,2.6290689604418986,1099005786
190,214,2.2294658062593564,1061031763
684,421,3.806248980274729,1092314991
762,433,3.413870185723348,1089052563
62,1221,2.506264576668643,1042445939
809,1863,3.426131451827652,1011134802
410,758,4.175304736832231,1063051756
431,799,2.2673490274027968,1047144156
766,1161,3.7938168720067553,1026465161
86,312,2.434732338247336,1079579492
250,720,1.7317523326658673,1015330217
426,1590,2.2228270885680157,1016003517
267,1693,2.043812895353244,1022325126
97,397,1.9575365636348354,1062029737
434,1023,2.3000488966859853,1052248374
70,123,3.9754101895271288,1044321775
67,499,4.559811703381466,1079062929
825,1009,4.293305422571503,1028580843
277,1807,2.2276432650180977,1058431523
30,746,3.6289279201176505,1009202844
849,1519,3.7696333671660334,1022460316
740,960,1.9812432378602307,1007831902
564,1329,4.932647265088593,1030696492
395,1682,4.571462583216553,1000378910
643,1850,3.071737667304471,1076732383
971,433,2.3045638376863207,1065049460
926,1623,1.7718742111322636,1053619901
467,268,2.6620002615064853,1069157534
337,936,2.2551078087327587,1021235811
130,71,2.8282837336644997,1039126352
469,103,2.1443257736275942,1002682782
74,296,2.3593193889830593,1009308912
11,1963,1.6238861236104054,1062246638
818,1703,2.293690235474754,1036536835
508,557,1.5294715899462608,1091089324
975,319,1.8240904249566652,1048006611
770,794,2.1972281434753014,1077873848
685,1936,2.248486248689212,1028200326
274,536,4.849214187903883,1072246390
615,706,1.9438328020155335,1055040362
158,137,4.234604260009794,1095588626
